Date,Modality,FirstImageTime,ImagesPerSecond,headers were loaded,Total headers load time is[seconds],First header load time is[seconds],header per second [with first header],header per second [without first header],Load completed for request,images were loaded,Total load time is[seconds],Total Pixel data load time is[seconds],First image time is[seconds],images per second [with first image],images per second [without first image],Headers transfer rate[kilobytes per second],Headers total bytes[kilobytes],Pixel data transfer rate[kilobytes per second],Pixel data total bytes[kilobytes],Total of[kilobytes per second],Total bytes[kilobytes],Number of images ,delete completed for request
2021-11-24 09:56:31,MG,0.21,12.13,12.0,0.101853,0.095158,117.816854,1643.017177,1234.0,244.0,20.3256,20.2237,0.221362,12.004588,12.087027,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,256.0,1323302912.0
2021-11-24 09:56:32,CR,0.28,5.21,2.0,0.131108,0.124472,15.254646,150.69546,1234.0,2.0,0.662399,0.531291,0.285525,3.019331,2.653411,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1130364928.0
2021-11-24 09:56:32,CR,0.15,27.11,2.0,0.0893251,0.0866056,22.390123,367.714653,1234.0,2.0,0.222655,0.13333,0.151606,8.982494,14.074675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-2115239936.0
2021-11-24 09:56:36,CT,0.12,1093.0,18.0,0.0895626,0.0866132,200.976747,5763.88418,1234.0,18.0,0.139805,0.0502429,0.126286,128.7503,1257.442953,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,776208384.0
2021-11-24 09:56:43,CT,0.32,340.08,1186.0,0.228013,0.138759,5201.460093,13276.671264,1234.0,1186.0,3.80874,3.58073,0.410543,311.389158,348.714405,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2372.0,-2076180480.0
2021-11-24 09:56:43,CR,0.19,16.3,2.0,0.147725,0.102656,13.538706,22.188299,1234.0,2.0,0.312773,0.165048,0.235157,6.394414,12.883875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1903427584.0
2021-11-24 09:56:44,US,0.16,147.72,15.0,0.0968063,0.0859832,154.948593,1293.52958,1234.0,76.0,0.676029,0.579223,0.172375,112.421213,148.911812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,1850998784.0
2021-11-24 09:56:44,US,0.15,261.46,35.0,0.0985552,0.0866744,355.130932,2861.760151,1234.0,260.0,1.14198,1.04342,0.159452,227.675677,263.606873,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,1089208320.0
2021-11-24 09:56:55,US,0.35,65.58,24.0,0.150797,0.1444,159.154676,3595.828839,1234.0,24.0,0.713953,0.563156,0.354396,33.615663,63.96764,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.0,-1698168832.0
2021-11-24 09:56:56,CR,0.28,11.82,2.0,0.149303,0.126343,13.395569,43.553628,1234.0,2.0,0.454127,0.304824,0.307834,4.404053,6.835592,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,589824000.0
2021-11-24 09:57:03,CT,0.35,390.56,373.0,0.215586,0.164905,1730.164797,7339.912947,1234.0,373.0,1.30512,1.08953,0.400762,285.797431,411.341526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,746.0,1706557440.0
2021-11-24 09:57:07,CR,0.1,25.87,2.0,0.0390076,0.0297123,51.27206,107.581251,1234.0,2.0,0.179066,0.140058,0.111065,11.169066,14.705623,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2079064064.0
2021-11-24 09:57:08,CR,0.12,17.32,2.0,0.0963462,0.0472566,20.758473,20.370914,1234.0,2.0,0.232207,0.135861,0.165803,8.613005,15.059266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,268697600.0
2021-11-24 09:57:12,MR,0.28,192.31,338.0,0.180657,0.151333,1870.94985,11492.449767,1234.0,338.0,2.03806,1.8574,0.309768,165.844209,194.990526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,676.0,-1742995456.0
2021-11-24 09:57:14,CT,0.32,372.08,551.0,0.171277,0.130365,3217.007284,13443.521323,1234.0,551.0,1.80082,1.62954,0.360853,305.972506,381.954444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1102.0,758382592.0
2021-11-24 09:57:15,CR,0.23,30.5,2.0,0.109674,0.106451,18.235829,310.28919,1234.0,2.0,0.299354,0.18968,0.237007,6.68106,16.039418,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1118044160.0
2021-11-24 09:57:16,CR,0.28,13.37,2.0,0.132702,0.126291,15.071317,155.979473,1234.0,2.0,0.426193,0.293491,0.28297,4.69271,6.982138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1583087616.0
2021-11-24 09:57:19,CT,0.16,812.77,490.0,0.162856,0.0928875,3008.796739,6988.87925,1234.0,490.0,0.765239,0.602383,0.232332,640.323078,917.609891,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,980.0,2017984512.0
2021-11-24 09:57:23,US,0.11,171.78,15.0,0.0311807,0.0282442,481.066814,4767.580453,1234.0,76.0,0.556867,0.525686,0.117381,136.477855,170.654094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,703332352.0
2021-11-24 09:57:27,CR,0.28,13.72,2.0,0.132798,0.126156,15.06049,150.566129,1234.0,2.0,0.421682,0.288884,0.282583,4.742913,7.18916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1856241664.0
2021-11-24 09:57:28,MR,0.25,157.51,68.0,0.136085,0.129396,499.686961,10016.594657,1234.0,68.0,0.677488,0.541402,0.252459,100.370856,157.636377,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,136.0,1812987904.0
2021-11-24 09:57:28,US,0.15,179.1,58.0,0.094134,0.0894028,616.142945,12047.683463,1234.0,116.0,0.800398,0.706264,0.157434,144.927826,178.858936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,32768000.0
2021-11-24 09:57:29,US,0.3,155.82,28.0,0.180539,0.173663,155.091487,3926.701571,1234.0,267.0,2.01484,1.8343,0.308173,132.516654,155.859271,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,1497628672.0
2021-11-24 09:57:30,CR,0.3,10.56,2.0,0.165631,0.12573,12.075042,25.062154,1234.0,2.0,0.493065,0.327434,0.343575,4.056258,6.689388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,443285504.0
2021-11-24 09:57:31,CR,0.33,7.69,2.0,0.284955,0.172356,7.018659,8.881066,1234.0,2.0,0.594151,0.309196,0.446765,3.366148,6.784923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,548405248.0
2021-11-24 09:57:33,MR,0.14,534.56,481.0,0.134059,0.0898511,3587.964431,10857.71418,1234.0,481.0,1.04213,0.908071,0.186533,461.554568,561.011654,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,962.0,1972895744.0
2021-11-24 09:57:35,CT,0.34,321.3,1006.0,0.291655,0.150614,3449.282011,7125.572439,1234.0,1006.0,3.47129,3.17964,0.481321,289.805607,336.123616,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2012.0,2078539776.0
2021-11-24 09:57:36,US,0.11,163.68,15.0,0.0310437,0.0287639,483.189826,6140.889552,1234.0,76.0,0.570081,0.539037,0.10804,133.314459,162.323362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,1782054912.0
2021-11-24 09:57:40,CR,0.16,26.05,2.0,0.0978476,0.0872682,20.439949,94.523319,1234.0,2.0,0.234083,0.136236,0.167896,8.543963,15.108661,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1112539136.0
2021-11-24 09:57:42,US,0.15,255.66,35.0,0.105096,0.0872906,333.028216,1909.511614,1234.0,260.0,1.16748,1.06238,0.168299,222.702079,259.212554,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,-1671430144.0
2021-11-24 09:57:43,US,0.1,172.41,15.0,0.0311835,0.0289525,481.023618,6275.212909,1234.0,76.0,0.541384,0.5102,0.102805,140.381027,171.007015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,2019557376.0
2021-11-24 09:57:46,US,0.15,280.8,28.0,0.0904685,0.0877956,309.499992,10101.388006,1234.0,267.0,1.10126,1.01079,0.153093,242.45013,280.541978,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,1863319552.0
2021-11-24 09:57:46,CR,0.15,27.4,2.0,0.0976716,0.0874008,20.476781,97.363399,1234.0,2.0,0.220948,0.123276,0.158213,9.051912,15.940065,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1028653056.0
2021-11-24 09:57:51,CR,0.15,23.54,2.0,0.0981335,0.0852973,20.3804,77.904676,1234.0,2.0,0.234686,0.136552,0.162573,8.522032,13.867202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1467482112.0
2021-11-24 09:57:52,CT,0.16,891.2,230.0,0.103329,0.0858035,2225.897642,13066.599717,1234.0,230.0,0.415598,0.312269,0.175045,553.418877,951.972766,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,460.0,2012217344.0
2021-11-24 09:57:56,CT,0.32,325.87,1186.0,0.237244,0.139202,4999.079006,12086.693723,1234.0,1186.0,3.96157,3.72433,0.420086,299.376235,334.605465,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2372.0,1186988032.0
2021-11-24 09:57:56,CR,0.16,28.05,2.0,0.0908868,0.0881119,22.005396,360.373347,1234.0,2.0,0.226982,0.136096,0.158458,8.811252,14.593299,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1853095936.0
2021-11-24 09:57:57,CR,0.16,27.28,2.0,0.0916601,0.0891783,21.819745,402.933355,1234.0,2.0,0.230849,0.139189,0.160004,8.663672,14.115282,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1305477120.0
2021-11-24 09:57:59,CR,0.15,29.14,2.0,0.0914564,0.0887622,21.868344,371.167694,1234.0,2.0,0.222807,0.131351,0.156861,8.976367,15.163876,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,347078656.0
2021-11-24 09:58:00,US,0.11,292.7,23.0,0.053953,0.0449243,426.296962,2436.674161,1234.0,248.0,0.957834,0.903881,0.119576,258.917516,294.658615,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,271.0,2145386496.0
2021-11-24 09:58:02,CR,0.31,11.2,2.0,0.144726,0.1382,13.819179,153.212091,1234.0,2.0,0.492136,0.34741,0.320108,4.063913,5.812994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1920729088.0
2021-11-24 09:58:03,CR,0.18,20.05,2.0,0.112945,0.110238,17.707702,369.330773,1234.0,2.0,0.27542,0.162474,0.178397,7.261647,10.306845,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,647757824.0
2021-11-24 09:58:03,CT,0.18,482.67,871.0,0.156203,0.0937242,5576.070145,13924.678692,1234.0,871.0,1.98177,1.82557,0.23969,439.505211,499.401894,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1742.0,-2086666240.0
2021-11-24 09:58:06,US,0.16,136.71,15.0,0.0906187,0.0880591,165.528748,5469.604626,1234.0,76.0,0.718871,0.628252,0.165518,105.721332,135.537302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,1886388224.0
2021-11-24 09:58:07,CR,0.15,29.74,2.0,0.0900763,0.0873876,22.203399,371.926954,1234.0,2.0,0.221054,0.130978,0.156501,9.047551,15.490979,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1545076736.0
2021-11-24 09:58:09,US,0.21,279.45,23.0,0.143703,0.101523,160.051996,521.572969,1234.0,248.0,1.0952,0.951499,0.249934,226.442121,292.214668,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,271.0,-1633943552.0
2021-11-24 09:58:10,CR,0.15,27.71,2.0,0.0971035,0.0869817,20.59658,98.796657,1234.0,2.0,0.223179,0.126075,0.161135,8.961429,16.117568,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1798045696.0
2021-11-24 09:58:10,CR,0.28,12.53,2.0,0.133489,0.12675,14.982542,148.387767,1234.0,2.0,0.440218,0.30673,0.287372,4.5432,6.542499,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,625737728.0
2021-11-24 09:58:14,CR,0.19,30.04,2.0,0.108735,0.106005,18.393325,366.300366,1234.0,2.0,0.253424,0.144689,0.18958,7.891919,15.663253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1604059136.0
2021-11-24 09:58:14,CR,0.18,16.03,2.0,0.153296,0.101158,13.046629,19.179832,1234.0,2.0,0.302878,0.149582,0.230231,6.603317,13.765193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,224919552.0
2021-11-24 09:58:21,CR,0.15,26.49,2.0,0.0891226,0.0862886,22.440997,352.858151,1234.0,2.0,0.224836,0.135713,0.152157,8.895384,13.759133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1944584192.0
2021-11-24 09:58:24,CT,0.18,527.57,1006.0,0.257483,0.090643,3907.055575,6023.738926,1234.0,1006.0,2.08417,1.82669,0.344148,482.685505,577.577875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2012.0,2139619328.0
2021-11-24 09:58:25,CT,0.2,647.27,1006.0,0.297345,0.130692,3383.273044,6030.480026,1234.0,1006.0,1.75724,1.4599,0.369661,572.488187,724.282459,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2012.0,1404829696.0
2021-11-24 09:58:32,CR,0.31,11.5,2.0,0.176393,0.153246,11.338293,43.20177,1234.0,2.0,0.480246,0.303852,0.329471,4.164535,6.632408,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1774977024.0
2021-11-24 09:58:33,US,0.17,67.73,16.0,0.0919414,0.0891278,174.023889,5331.248223,1234.0,16.0,0.40165,0.309709,0.168232,39.835658,64.262259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.0,-2063597568.0
2021-11-24 09:58:33,CR,0.37,11.64,2.0,0.164151,0.12544,12.183896,25.832451,1234.0,2.0,0.540113,0.375962,0.407058,3.702927,7.515655,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1751384064.0
2021-11-24 09:58:33,CT,0.4,374.66,480.0,0.274227,0.208707,1750.375328,7310.700179,1234.0,480.0,1.67916,1.40493,0.463502,285.857623,394.026233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,960.0,1010040832.0
2021-11-24 09:58:37,CR,0.15,29.04,2.0,0.0855697,0.0828054,23.372759,361.755236,1234.0,2.0,0.218327,0.132757,0.152215,9.160592,15.125893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1684799488.0
2021-11-24 09:58:38,CR,0.15,30.15,2.0,0.0911983,0.0888401,21.930233,424.052243,1234.0,2.0,0.220989,0.129791,0.15701,9.050228,15.630251,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,812908544.0
2021-11-24 09:58:39,CR,0.27,11.76,2.0,0.148382,0.125655,13.478742,44.00169,1234.0,2.0,0.44426,0.295878,0.296916,4.501867,6.786816,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,480772096.0
2021-11-24 09:58:40,CT,0.14,697.85,33.0,0.0970993,0.0874512,339.858269,3316.715208,1234.0,33.0,0.185994,0.0888948,0.148354,177.424983,850.163922,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.0,-1765277696.0
2021-11-24 09:58:41,CT,0.18,923.63,132.0,0.0963173,0.0852705,1370.47031,11858.637796,1234.0,132.0,0.318233,0.221915,0.186365,414.791073,993.418413,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,264.0,1706295296.0
2021-11-24 09:58:43,CT,0.19,705.36,357.0,0.116415,0.0898465,3066.612493,13399.275837,1234.0,357.0,0.691781,0.575366,0.212224,516.059198,742.351486,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,714.0,-1851260928.0
2021-11-24 09:58:48,CR,0.28,12.59,2.0,0.140385,0.125896,14.246557,69.016923,1234.0,2.0,0.438226,0.297841,0.293812,4.563853,6.924527,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1609039872.0
2021-11-24 09:58:49,CR,0.15,26.11,2.0,0.0955966,0.0862562,20.921246,107.061796,1234.0,2.0,0.228947,0.13335,0.161681,8.735654,14.866307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1989672960.0
2021-11-24 09:58:50,CR,0.15,26.99,2.0,0.0987721,0.0880142,20.248633,92.954945,1234.0,2.0,0.225671,0.126899,0.16233,8.862455,15.787413,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,631767040.0
2021-11-24 09:58:52,MG,0.2,9.38,8.0,0.0934846,0.0906358,85.575592,2457.174951,1234.0,8.0,1.05178,0.958298,0.201746,7.606131,8.234934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,392953856.0
2021-11-24 09:58:55,CT,0.16,660.99,1006.0,0.247932,0.0916698,4057.564171,6431.497829,1234.0,1006.0,1.68431,1.43638,0.318612,597.277613,735.887867,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2012.0,1619525632.0
2021-11-24 09:58:55,CR,0.15,28.96,2.0,0.0932043,0.0840905,21.458237,109.723716,1234.0,2.0,0.214193,0.120988,0.154235,9.337391,16.678564,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,188743680.0
2021-11-24 09:58:59,CT,0.26,250.07,1030.0,0.262903,0.169657,3917.797756,11035.325912,1234.0,1030.0,4.38344,4.12054,0.357909,234.975351,255.618578,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2060.0,-1656750080.0
2021-11-24 09:59:01,US,0.18,299.4,28.0,0.0971833,0.0948736,288.115345,11689.829848,1234.0,267.0,1.06868,0.971496,0.179199,249.841019,299.050963,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,-2061500416.0
2021-11-24 09:59:03,CR,0.15,29.98,2.0,0.0917903,0.0885728,21.788795,310.800311,1234.0,2.0,0.218994,0.127204,0.15551,9.132649,15.751926,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1158152192.0
2021-11-24 09:59:04,CR,0.16,24.46,2.0,0.097515,0.0868942,20.509665,94.154866,1234.0,2.0,0.242614,0.145099,0.171482,8.243551,14.05841,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,611844096.0
2021-11-24 09:59:08,CR,0.31,12.95,2.0,0.13409,0.127599,14.915333,154.049974,1234.0,2.0,0.462041,0.327951,0.314091,4.328617,6.759008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1005584384.0
2021-11-24 09:59:09,CR,0.32,11.27,2.0,0.139652,0.125117,14.321272,68.798503,1234.0,2.0,0.497384,0.357731,0.334531,4.021039,6.140522,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,347865088.0
2021-11-24 09:59:09,CR,0.29,11.8,2.0,0.130018,0.123828,15.382521,161.556108,1234.0,2.0,0.46082,0.330802,0.297588,4.340088,6.126257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1891368960.0
2021-11-24 09:59:11,CR,0.27,15.8,2.0,0.149057,0.126452,13.417704,44.238783,1234.0,2.0,0.394246,0.245189,0.290281,5.072972,9.618575,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1560543232.0
2021-11-24 09:59:12,MG,0.19,11.68,10.0,0.0899934,0.0873268,111.11926,3375.084377,1234.0,10.0,1.04456,0.954562,0.190778,9.573446,10.541388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,1297612800.0
2021-11-24 09:59:12,US,0.32,90.94,58.0,0.140214,0.133691,413.654006,8738.444557,1234.0,116.0,1.59471,1.45449,0.32565,72.740658,90.618531,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,1781006336.0
2021-11-24 09:59:16,CR,0.15,29.0,2.0,0.0913416,0.0884554,21.895828,346.476336,1234.0,2.0,0.220953,0.129612,0.154872,9.051678,15.132897,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2140405760.0
2021-11-24 09:59:18,CT,0.12,585.25,549.0,0.131898,0.0908377,4162.29777,13346.127431,1234.0,549.0,1.05723,0.925333,0.160224,519.280733,610.920199,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1098.0,-2076442624.0
2021-11-24 09:59:20,CT,0.12,497.9,1030.0,0.204353,0.0895215,5040.285584,8960.916818,1234.0,1030.0,2.18551,1.98116,0.231652,471.285727,526.650215,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2060.0,471859200.0
2021-11-24 09:59:21,MG,0.19,12.43,10.0,0.089658,0.0867892,111.534944,3137.200223,1234.0,10.0,0.993326,0.903668,0.191498,10.067184,11.224344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,-1672478720.0
2021-11-24 09:59:22,US,0.35,86.39,58.0,0.135168,0.128554,429.095644,8618.213157,1234.0,116.0,1.69217,1.55701,0.356015,68.550846,86.067537,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,1763442688.0
2021-11-24 09:59:23,CR,0.21,26.25,2.0,0.0903186,0.0867554,22.143833,280.64661,1234.0,2.0,0.286029,0.195711,0.213395,6.992291,13.767581,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1914175488.0
2021-11-24 09:59:27,CR,0.33,9.03,2.0,0.238528,0.167647,8.384763,14.108133,1234.0,2.0,0.551226,0.312698,0.400644,3.628277,6.640891,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1266679808.0
2021-11-24 09:59:27,MR,0.15,311.08,267.0,0.11212,0.0889379,2381.381344,11474.469306,1234.0,267.0,1.00789,0.895771,0.172765,264.90952,318.514582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,534.0,252968960.0
2021-11-24 09:59:29,CT,0.37,354.13,737.0,0.258046,0.153017,2856.07771,7007.561692,1234.0,737.0,2.45084,2.1928,0.474709,300.712783,372.444341,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1474.0,589824000.0
2021-11-24 09:59:32,CR,0.16,22.66,2.0,0.0917728,0.082662,21.79295,109.759845,1234.0,2.0,0.243692,0.151919,0.164538,8.207078,12.633505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,841744384.0
2021-11-24 09:59:32,CT,0.22,602.54,1006.0,0.266708,0.108436,3771.92101,6349.828144,1234.0,1006.0,1.88804,1.62133,0.376722,532.827271,664.981737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2012.0,120061952.0
2021-11-24 09:59:32,CT,0.17,569.31,1186.0,0.18484,0.0921007,6416.356624,12777.740637,1234.0,1186.0,2.24983,2.06499,0.259328,527.149862,595.325803,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2372.0,-1929904128.0
2021-11-24 09:59:32,CR,0.46,7.87,2.0,0.22452,0.199145,8.907888,39.408401,1234.0,2.0,0.709658,0.485137,0.480899,2.818261,4.37142,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1862008832.0
2021-11-24 09:59:34,CR,0.16,22.87,2.0,0.10099,0.0978694,19.803921,320.440927,1234.0,2.0,0.249117,0.148127,0.164799,8.028343,11.859765,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-2093219840.0
2021-11-24 09:59:35,CR,0.16,23.34,2.0,0.0975264,0.0870354,20.507268,95.319798,1234.0,2.0,0.241524,0.143997,0.166323,8.280764,13.297784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1730936832.0
2021-11-24 09:59:36,MG,0.39,11.15,9.0,0.155105,0.132969,58.025171,361.397343,1234.0,68.0,6.48752,6.33241,0.41353,10.481663,11.03064,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,592969728.0
2021-11-24 09:59:38,CT,0.1,679.16,273.0,0.0503595,0.0301272,5421.022846,13443.849686,1234.0,273.0,0.502622,0.452263,0.120885,543.151604,712.532824,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,546.0,1912078336.0
2021-11-24 09:59:39,CR,0.2,27.29,2.0,0.113034,0.103969,17.693838,110.315613,1234.0,2.0,0.268607,0.155574,0.204374,7.445814,15.568152,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1590427648.0
2021-11-24 09:59:41,CR,0.26,13.7,2.0,0.135036,0.128701,14.810865,157.85818,1234.0,2.0,0.401385,0.266349,0.261713,4.982748,7.159626,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1545863168.0
2021-11-24 09:59:44,CR,0.27,15.46,2.0,0.127761,0.121338,15.654193,155.683216,1234.0,2.0,0.398072,0.270311,0.275119,5.024219,8.133202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1496842240.0
2021-11-24 09:59:45,CR,0.16,25.07,2.0,0.0905503,0.0879704,22.087171,387.611923,1234.0,2.0,0.244076,0.153526,0.166879,8.194172,12.953922,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1782841344.0
2021-11-24 09:59:46,MG,0.2,9.54,10.0,0.123666,0.113282,80.863166,866.784806,1234.0,10.0,1.25134,1.12767,0.212999,7.991456,8.667706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,1212416000.0
2021-11-24 09:59:49,MG,0.2,10.68,10.0,0.107046,0.0975252,93.417347,945.249073,1234.0,10.0,1.1377,1.03065,0.210574,8.789678,9.707439,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,1544814592.0
2021-11-24 09:59:49,CT,0.32,285.56,660.0,0.228868,0.137559,2883.754544,7217.188078,1234.0,660.0,2.62649,2.39762,0.406551,251.285889,296.85491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1320.0,-1771831296.0
2021-11-24 09:59:50,MG,0.2,10.38,10.0,0.0921273,0.0892062,108.545458,3081.031118,1234.0,10.0,1.159,1.06687,0.198104,8.628155,9.366299,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,-1958477824.0
2021-11-24 09:59:53,MG,0.22,11.54,8.0,0.0972212,0.0875944,82.286579,727.136743,1234.0,8.0,0.914178,0.816956,0.230772,8.751036,10.242822,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,-1633419264.0
2021-11-24 09:59:56,CR,0.15,30.0,2.0,0.0848585,0.082233,23.568647,380.879832,1234.0,2.0,0.213098,0.12824,0.149057,9.385344,15.61485,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1367343104.0
2021-11-24 09:59:57,CR,0.32,15.49,2.0,0.133935,0.127481,14.932605,154.947473,1234.0,2.0,0.444104,0.310169,0.321456,4.503446,8.153388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,433848320.0
2021-11-24 09:59:58,MR,0.09,492.22,822.0,0.113695,0.0375963,7229.894824,10788.677277,1234.0,822.0,1.75624,1.64254,0.162367,468.046462,515.098891,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1644.0,1709703168.0
2021-11-24 10:00:01,MG,0.33,5.36,10.0,0.14352,0.137943,69.676554,1613.568317,1234.0,10.0,2.19402,2.0505,0.332252,4.557847,4.834119,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,1830551552.0
2021-11-24 10:00:02,MG,0.19,12.32,5.0,0.0909976,0.0883638,54.946504,1518.718202,1234.0,5.0,0.593515,0.502517,0.19035,8.42439,9.921508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,1955332096.0
